시군구,행정동,정류장번호(ID),정류장명,상세위치,위도,경도,정류장설치유형,시내버스_경유노선번호,시외버스_경유노선번호,레드존여부,중앙차로여부,미세먼지 측정센서 설치여부,와이파이설치여부,안전비상벨설치여부,버스정보안내단말기(BIT) 유형,의자설치유형,바람막이설치여부,냉온풍기설치여부,공기청정기설치여부
성남시,상대원1동,6092,공단본부.샤니,샤니정문건너,37.432467 ,127.168517 ,쉘터형,"6(시내),382(시내),220(시내),3-5(마을),302(서울),303(서울),100(시내),3-1(시내),55(시내)",해당없음,N,N,N,Y,N,LED(4단12열),일반의자,N,N,N
성남시,상대원1동,6093,공단본부.샤니,중앙인더스피아,37.432750 ,127.168700 ,쉘터형,"220(시내),100(시내),3-1(시내),3-5(마을),303(서울),302(서울),55(시내),382(시내),6(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금광1동,6094,황송마을아파트,금광중학교건너,37.444950 ,127.168650 ,쉘터형,"57(시내),87(마을),340(시내),3-1(시내),7(마을),382(시내)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,금광2동,6095,은행1동행정복지센터,한국유통앞,37.451583 ,127.168767 ,지주형,"810(시내),6(시내)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,금광2동,6096,은행1동행정복지센터,한국유통건너,37.451467 ,127.168967 ,지주형,"810(시내),6(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,상대원1동,6098,선경아파트.성남중원경찰서,선경아파트건너,37.442200 ,127.169300 ,쉘터형,"55(시내),340(시내),342(시내),87(마을),382(시내),9800(시내),33(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6099,상대원파출소.소방소,상대원소방파출소앞,37.432000 ,127.169167 ,쉘터형,"6(시내),3-3(마을),9400(시내),31-3(시내),31-2(시내)",해당없음,N,N,N,N,N,LED(3단6열)(양면),일반의자,N,N,N
성남시,금광1동,6100,하원초등학교.신구대학,하원초등학교,37.447000 ,127.169250 ,지주형,"60(시내),7(마을),100출(시내),17(시내),57(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,금광1동,6101,하원초등학교,숭신여중입구,37.447267 ,127.169433 ,지주형,"17(시내),57(시내),100출(시내),3-4(마을),60(시내),3-1(시내),7(마을),17-1A(시내),17-1(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,상대원1동,6102,선경아파트.성남중원경찰서,KB국민은행,37.441700 ,127.170133 ,쉘터형,"9800(시내),382(시내),33(시내),100출(시내),87(마을),340(시내),55(시내),342(시내)",해당없음,N,N,Y,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,금광2동,6103,태영빌라3동앞,태영빌라앞,37.451833 ,127.170283 ,지주형,"6(시내),810(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,금광2동,6104,숭신여자중고교.래미안금광아파트,숭신여자중고교앞,37.448900 ,127.171083 ,쉘터형,"17-1A(시내),17-1(시내),100출(시내),17(시내),3-4(마을),60(시내)",해당없음,N,N,N,N,N,LED(3단6열)(양면),온열의자,N,N,N
성남시,금광2동,6105,태영빌라,태영빌라앞,37.451767 ,127.170433 ,지주형,"6(시내),810(시내)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,금광1동,6106,대원중.금광중,금광중학교건너,37.446033 ,127.170733 ,지주형,"7(마을),57(시내),3-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6108,고려당사거리,서울엔지니어링,37.433533 ,127.171533 ,지주형,"302(서울),303(서울),55(시내),100(시내),220(시내),3-5(마을),3-1(시내),6(시내),382(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,상대원1동,6109,고려당사거리,샤니건너,37.433750 ,127.171383 ,지주형,"220(시내),55(시내),3-1(시내),382(시내),6(시내),302(서울),303(서울),3-5(마을),100(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),미설치,N,N,N
성남시,은행2동,6110,달빛공원,달빛공원코너 건너편,37.455200 ,127.164617 ,지주형,10-2(마을),해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,상대원1동,6112,우림라이온스밸리5차,우림라이온스밸리5차앞,37.440367 ,127.172083 ,쉘터형,"87(마을),342(시내),382(시내),9800(시내),33(시내),340(시내),55(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,은행2동,6113,은행중학교,은행중학교 정문,37.457917 ,127.172350 ,지주형,"51(시내),333(시내),88(마을),88-1(마을)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,금광1동,6114,한양수자인성남마크뷰.황성게이트볼장,대원빌라앞,37.447850 ,127.172333 ,지주형,"57(시내),3-1(시내),7(마을)",해당없음,N,N,N,Y,N,LED(3단6열),미설치,N,N,N
성남시,상대원1동,6115,공단오거리.공단주유소,예인테크,37.434533 ,127.173483 ,쉘터형,"220(시내),3-5(마을),303(서울),6(시내),55(시내),3-1(시내),302(서울),100(시내),382(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금광2동,6116,황송터널.은행1동,황송터널,37.452300 ,127.173917 ,지주형,"88(마을),88-1(마을),6(시내),333(시내),51(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,상대원1동,6117,공단오거리.공단주유소,주유소건너,37.434350 ,127.173567 ,지주형,"3-1(시내),220(시내),6(시내),100(시내),55(시내),302(서울),303(서울),3-5(마을)",해당없음,N,N,N,N,N,LED(3단6열)(양면),미설치,N,N,N
성남시,금광2동,6118,황송터널.은행1동,황송터널,37.452200 ,127.173600 ,지주형,"88-1(마을),88(마을),333(시내),51(시내),6(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6119,공단파출소,구삼성테크윈앞,37.438150 ,127.174100 ,지주형,"9800(시내),342(시내),87(마을),55(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,도촌동,6120,갈현동,성남방향,37.422650 ,127.173900 ,쉘터형,"500-1A(시내),3-1(시내),320(시내),1117(시내),500-2N(시내),32-1(시내),500-1(시내),500-2(시내),300(시내),32(시내),1005(시내)",해당없음,N,N,N,N,N,LED(4단12열),일반의자,N,N,N
성남시,상대원1동,6122,구공단파출소,구공단파출소,37.437017 ,127.173783 ,지주형,"100출(시내),340(시내),382(시내),33(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6123,구공단파출소,구공단파출소건너,37.436950 ,127.173950 ,지주형,"33(시내),382(시내),340(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),미설치,N,N,N
성남시,상대원1동,6125,공단파출소,산성웨딩프라자입구,37.437950 ,127.174467 ,지주형,"342(시내),55(시내),9800(시내),87(마을)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6126,공단본부입구.반포산업사거리,반포산업사거리,37.431067 ,127.173433 ,지주형,"3-3(마을),6(시내),31-2(시내),31-3(시내),9400(시내)",해당없음,N,N,N,Y,N,LED(4단12열),미설치,N,N,N
성남시,상대원1동,6127,공단본부입구.반포산업사거리,반포사거리 / 제일은행,37.431367 ,127.174567 ,쉘터형,"3-3(마을),3-5(마을),31-3(시내),9400(시내),31-2(시내),6(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,상대원1동,6128,SK테크노파크,한국섬유기술연구소,37.439283 ,127.175450 ,지주형,"9800(시내),55(시내),342(시내),87(마을)",해당없음,N,N,N,Y,N,LED(3단6열),미설치,N,N,N
성남시,도촌동,6129,갈현동,광주방향,37.423067 ,127.175717 ,쉘터형,"32(시내),3-1(시내),500-2(시내),32-1(시내),500-1A(시내),500-1(시내),500-2N(시내),300(시내),1005(시내),320(시내),1117(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,상대원1동,6130,SK테크노파크,SK테크노파크 ,37.440017 ,127.176433 ,지주형,"9800(시내),87(마을),55(시내),342(시내)",해당없음,N,N,N,Y,N,LED(3단6열),미설치,N,N,N
성남시,상대원1동,6131,스타타워.동방렌탈,대한교과서,37.434333 ,127.176283 ,지주형,"350(시내),4425(서울),302(서울),6(시내),357(시내),220(시내),303(서울),100(시내),100출(시내),55(시내),3-1(시내),33(시내),340(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,상대원1동,6132,스타타워.동방렌탈,대한교과서,37.434500 ,127.176317 ,쉘터형,"350(시내),340(시내),3-1(시내),55(시내),6(시내),33(시내),303(서울),302(서울),4425(서울),220(시내),100(시내),357(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6133,벽산테크노피아.성남소각장,소각장,37.431283 ,127.177183 ,지주형,"6(시내),3-3(마을),31-3(시내),3-5(마을),31-2(시내),9400(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,상대원1동,6134,자동차검사소.산성아파트,자동차검사소앞,37.441633 ,127.178083 ,쉘터형,"220(시내),88(마을),3-1(시내),88-1(마을),9400(시내),333(시내),33(시내),100(시내),55(시내),51(시내),340(시내)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6135,영원무역,영원무역앞,37.443933 ,127.177883 ,쉘터형,"88-1(마을),88(마을),51(시내),87(마을),342(시내),33(시내),340(시내),9800(시내),3-1(시내),100(시내),220(시내)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,상대원1동,6136,자동차검사소.산성아파트,자동차검사소앞,37.441683 ,127.178383 ,쉘터형,"220(시내),340(시내),100(시내),33(시내),100출(시내),9400(시내),55(시내),3-1(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6137,벽산테크노피아.성남소각장,벽산테크노피아건너 / 선일테크노앞,37.431717 ,127.178317 ,쉘터형,"3-5(마을),31-3(시내),9400(시내),6(시내),31-2(시내),3-3(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,상대원1동,6138,근로자종합복지관,근로자종합복지관앞,37.438533 ,127.178767 ,쉘터형,"100(시내),100출(시내),9400(시내),220(시내),55(시내),340(시내),3-1(시내),33(시내),6(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6139,근로자종합복지관,농협,37.438317 ,127.178517 ,쉘터형,"9400(시내),340(시내),33(시내),100(시내),3-1(시내),55(시내),6(시내),220(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6140,보통골동양공업사,동양공업사앞,37.435100 ,127.178967 ,쉘터형,"220(시내),357(시내),55(시내),100(시내),350(시내),100출(시내),33(시내),340(시내),3-1(시내),9400(시내),302(서울),303(서울),4425(서울),6(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),온열의자,N,N,N
성남시,상대원1동,6142,보통골동양공업사,OCI중앙연구소,37.434667 ,127.178783 ,쉘터형,"6(시내),100(시내),340(시내),357(시내),33(시내),4425(서울),9400(시내),302(서울),303(서울),220(시내),3-1(시내),350(시내),55(시내)",해당없음,N,N,N,Y,N,LED(4단12열),온열의자,N,N,N
성남시,상대원1동,6143,궁전아파트.성지아파트,궁전아파트앞,37.439900 ,127.179017 ,쉘터형,"220(시내),55(시내),100(시내),6(시내),33(시내),9400(시내),100출(시내),340(시내),3-1(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,금광1동,6144,한양수자인성남마크뷰,한양수자인 302동 앞,37.447983 ,127.170917 ,쉘터형,"17(시내),17-1A(시내),17-1(시내),100출(시내),3-4(마을),60(시내)",해당없음,N,N,N,N,N,LED(3단8열)(양면),일반의자,N,N,N
성남시,상대원1동,6146,궁전아파트.성지아파트,SK테크노파크2차,37.439717 ,127.178750 ,쉘터형,"55(시내),100(시내),340(시내),6(시내),220(시내),33(시내),3-1(시내),9400(시내)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,상대원1동,6148,사기막골,GS25앞,37.444517 ,127.179417 ,지주형,"9800(시내),3-1(시내),87(마을),33(시내),9400(시내),220(시내),100(시내),51(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,성남동,6153,모란역4번출구,뉴코아,37.431050 ,127.129517 ,지주형,"220(시내),500-1(시내),119(시내),500-1A(시내),9403(서울),240(시내),86(마을),500-2N(시내),3302(시내),3-3(마을),4500(시내),17-1A(시내),320(시내),32-1(시내),50(시내),반디1-1(시내),87(마을),1117(시내),32(시내),76(마을),3-1(시내),88-1(마을),반디2(시내),330(시내),500-2(시내),9607(시내),200(시내),반디1(시내),315(시내)",해당없음,N,N,N,Y,N,LED(4단12열)(양면),미설치,N,N,N
성남시,성남동,6154,모란역,농협,37.431617 ,127.128883 ,지주형,"3-1(시내),32(시내),320(시내),32-1(시내)",해당없음,N,N,N,Y,N,LED(4단12열),미설치,N,N,N
성남시,성남동,6155,현대아파트.중원도서관,현대아파트앞,37.429050 ,127.140517 ,쉘터형,"31-3(시내),60(시내),3-3(마을),88-1(마을),87(마을),302(서울),9800(시내),31-2(시내),9400(시내),350(시내),57(시내),357(시내),55(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,도촌동,6156,성남시청후면,성남시청앞,37.419083 ,127.128517 ,쉘터형,"33(시내),240(시내)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,성남동,6157,성남농협.모란연세의원,연세의원,37.433050 ,127.130617 ,지주형,"88-1(마을),55(시내),60(시내),357(시내),87(마을),350(시내),8(마을),33(시내),9(시내),382(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,성남동,6158,성일중고.성일정보고.동광중고,성일학교앞,37.435917 ,127.140900 ,쉘터형,"302(서울),382(시내),9(시내),88-1(마을),33(시내),8(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,성남동,6159,성일중고.성일정보고.동광중고,성일건너,37.436150 ,127.140917 ,쉘터형,"382(시내),302(서울),8(마을),33(시내)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,성남동,6160,모란역2.3번출구,21세기 약국앞,37.432100 ,127.129383 ,쉘터형,"2007(시내),342(시내),88-1(마을),357(시내),87(마을),17(시내),55(시내),9(시내),8(마을),9400(시내),51(시내),17-1(시내),33(시내),350(시내),57(시내),52(시내),60(시내),333(시내),9800(시내),340(시내),382(시내),331(시내)",해당없음,Y,N,N,Y,N,LED(4단12열)(양면),일반의자,N,N,N
성남시,성남동,6161,제일아파트.현대아파트.중원도서관,제일앞,37.429233 ,127.139317 ,쉘터형,"350(시내),57(시내),3-3(마을),88(마을),87(마을),302(서울),357(시내),9800(시내),31-2(시내),9400(시내),60(시내),55(시내),31-3(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,성남동,6162,중원구청,중원구청건너,37.430983 ,127.136283 ,쉘터형,"60(시내),9800(시내),350(시내),9400(시내),87(마을),302(서울),55(시내),357(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,성남동,6163,(구)성남동주민센터,주유소앞,37.433850 ,127.133833 ,쉘터형,"8(마을),60(시내),357(시내),33(시내),382(시내),350(시내),87(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,성남동,6164,모란역.모란시장입구.풍생중고교,풍생고건너 / 모란스탠드바,37.433467 ,127.129783 ,쉘터형,"17-1A(시내),51(시내),57(시내),342(시내),30(시내),9400(시내),17-1(시내),17(시내),331(시내),340(시내),9800(시내),52(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,성남동,6165,성남종합운동장.성남동행정복지센터,고향식당,37.434483 ,127.137883 ,쉘터형,"88-1(마을),382(시내),8(마을),33(시내),302(서울),9(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,금광1동,6168,성남시청후문앞,신구대학교건너,37.421267 ,127.127283 ,기타,"9408(서울),341(시내),4000(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6169,사기막골,차고지앞,37.444900 ,127.178867 ,기타,"333(시내),51(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,상대원1동,6171,에스콰이어,에스콰이어건너,37.439300 ,127.172550 ,지주형,"9800(시내),55(시내),382(시내),87(마을),100출(시내),33(시내),340(시내),342(시내)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,상대원1동,6172,차고지,차고지앞,37.443883 ,127.179117 ,기타,"100출(시내),342(시내),33(시내),340(시내),100(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,도촌동,6173,연꽃마을4단지정문,연꽃마을4단지 402동앞,37.418517 ,127.135667 ,지주형,"73-1(마을),73-2(마을)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,금광2동,6174,그린빌리지,빌라 앞,37.452400 ,127.171817 ,지주형,"810(시내),6(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,금광2동,6175,그린빌리지,빌라건너,37.452650 ,127.171883 ,지주형,"810(시내),6(시내)",해당없음,N,N,N,N,N,LED(3단6열)(양면),미설치,N,N,N
성남시,상대원1동,6176,파리크라상.삼영전자,삼영전자앞,37.434917 ,127.169433 ,지주형,"357(시내),4425(서울),350(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6177,샤니후문,샤니후문건너,37.433333 ,127.166683 ,지주형,"357(시내),4425(서울),350(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6178,국제상사,국제상사앞,37.435900 ,127.171983 ,지주형,"350(시내),357(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,은행2동,6179,성남동부새마을금고본점,은행동새마을금고골목 진입로 전면,37.456867 ,127.163500 ,지주형,10-2(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원1동,6180,샤니.삼영전자,삼영전자건너,37.435083 ,127.170850 ,지주형,"350(시내),357(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
